,content,content_count_comma,content_count_period,content_count_space,content_count_tap,content_len,label,origin_text,relative_position,same_tag_count,xpath,xpath_last,xpath_len,xpath_list
23,　　传祺GS8,0,0,0,0,5,1,"<p class=""one-p"">&#12288;&#12288;&#20256;&#31098;GS8</p>
            ",0.496774194,92,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[47],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[47]']"
24,　　指导价：16.38-25.98万元,0,0,0,0,17,1,"<p class=""one-p"">&#12288;&#12288;&#25351;&#23548;&#20215;&#65306;16.38-25.98&#19975;&#20803;</p>
            ",0.509677419,92,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[48],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[48]']"
25,　　在很长一段时间里，传祺GS8都是国产SUV中的标杆车型。虽上市已经有一年之久，市场上能与其抗衡的车型都少之又少，不过最近有消息称这款SUV将减产，喜欢的朋友们可要赶快下手了。,4,2,0,0,87,1,"<p class=""one-p"">&#12288;&#12288;&#22312;&#24456;&#38271;&#19968;&#27573;&#26102;&#38388;&#37324;&#65292;&#20256;&#31098;GS8&#37117;&#26159;&#22269;&#20135;SUV&#20013;&#30340;&#26631;&#26438;&#36710;&#22411;&#12290;&#34429;&#19978;&#24066;&#24050;&#32463;&#26377;&#19968;&#24180;&#20043;&#20037;&#65292;&#24066;&#22330;&#19978;&#33021;&#19982;&#20854;&#25239;&#34913;&#30340;&#36710;&#22411;&#37117;&#23569;&#20043;&#21448;&#23569;&#65292;&#19981;&#36807;&#26368;&#36817;&#26377;&#28040;&#24687;&#31216;&#36825;&#27454;SUV&#23558;&#20943;&#20135;&#65292;&#21916;&#27426;&#30340;&#26379;&#21451;&#20204;&#21487;&#35201;&#36214;&#24555;&#19979;&#25163;&#20102;&#12290;</p>
            ",0.522580645,92,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[49],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[49]']"
26,　　传祺GS8由广汽研究院副院长、造型设计首席总师/概念与造型设计部部长张帆领衔的设计团队设计打造，其设计语言讲究刚柔并济，通过对体态及线条的推敲表达了SUV与生俱来的热血以及与时俱进的时尚。传祺GS8的设计并没有轰轰烈烈、百转千回的故事，更多的是实实在在的画作。在传祺GS8造型设计殚精竭虑的时候，就是通过两位设计师笔尖的描绘才获得设计上的灵感。,4,3,0,0,172,1,"<p class=""one-p"">&#12288;&#12288;&#20256;&#31098;GS8&#30001;&#24191;&#27773;&#30740;&#31350;&#38498;&#21103;&#38498;&#38271;&#12289;&#36896;&#22411;&#35774;&#35745;&#39318;&#24109;&#24635;&#24072;/&#27010;&#24565;&#19982;&#36896;&#22411;&#35774;&#35745;&#37096;&#37096;&#38271;&#24352;&#24070;&#39046;&#34900;&#30340;&#35774;&#35745;&#22242;&#38431;&#35774;&#35745;&#25171;&#36896;&#65292;&#20854;&#35774;&#35745;&#35821;&#35328;&#35762;&#31350;&#21018;&#26580;&#24182;&#27982;&#65292;&#36890;&#36807;&#23545;&#20307;&#24577;&#21450;&#32447;&#26465;&#30340;&#25512;&#25970;&#34920;&#36798;&#20102;SUV&#19982;&#29983;&#20465;&#26469;&#30340;&#28909;&#34880;&#20197;&#21450;&#19982;&#26102;&#20465;&#36827;&#30340;&#26102;&#23578;&#12290;&#20256;&#31098;GS8&#30340;&#35774;&#35745;&#24182;&#27809;&#26377;&#36720;&#36720;&#28872;&#28872;&#12289;&#30334;&#36716;&#21315;&#22238;&#30340;&#25925;&#20107;&#65292;&#26356;&#22810;&#30340;&#26159;&#23454;&#23454;&#22312;&#22312;&#30340;&#30011;&#20316;&#12290;&#22312;&#20256;&#31098;GS8&#36896;&#22411;&#35774;&#35745;&#27546;&#31934;&#31469;&#34385;&#30340;&#26102;&#20505;&#65292;&#23601;&#26159;&#36890;&#36807;&#20004;&#20301;&#35774;&#35745;&#24072;&#31508;&#23574;&#30340;&#25551;&#32472;&#25165;&#33719;&#24471;&#35774;&#35745;&#19978;&#30340;&#28789;&#24863;&#12290;</p>
            ",0.541935484,92,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[51],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[51]']"
27,　　GS8在外观上十分霸气，车身整体线条笔直硬朗、车头造型方正有力，GS8的外观完全由国内设计团队原创打造，能有如此眼前一亮的视觉效果实属难能可贵。车头大灯部分的设计是GS8的标志，头灯内部由四个透镜矩形排列而成，科技感十足。,5,2,0,0,111,1,"<p class=""one-p"">&#12288;&#12288;GS8&#22312;&#22806;&#35266;&#19978;&#21313;&#20998;&#38712;&#27668;&#65292;&#36710;&#36523;&#25972;&#20307;&#32447;&#26465;&#31508;&#30452;&#30828;&#26391;&#12289;&#36710;&#22836;&#36896;&#22411;&#26041;&#27491;&#26377;&#21147;&#65292;GS8&#30340;&#22806;&#35266;&#23436;&#20840;&#30001;&#22269;&#20869;&#35774;&#35745;&#22242;&#38431;&#21407;&#21019;&#25171;&#36896;&#65292;&#33021;&#26377;&#22914;&#27492;&#30524;&#21069;&#19968;&#20142;&#30340;&#35270;&#35273;&#25928;&#26524;&#23454;&#23646;&#38590;&#33021;&#21487;&#36149;&#12290;&#36710;&#22836;&#22823;&#28783;&#37096;&#20998;&#30340;&#35774;&#35745;&#26159;GS8&#30340;&#26631;&#24535;&#65292;&#22836;&#28783;&#20869;&#37096;&#30001;&#22235;&#20010;&#36879;&#38236;&#30697;&#24418;&#25490;&#21015;&#32780;&#25104;&#65292;&#31185;&#25216;&#24863;&#21313;&#36275;&#12290;</p>
            ",0.561290323,92,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[53],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[53]']"
28,　　内饰部分，GS8更加偏向走亲和路线，环抱式布局提供了更多安全感，更家用风格的配色以及木纹饰板加强了温馨感，视觉效果更加舒适。,4,1,0,0,62,1,"<p class=""one-p"">&#12288;&#12288;&#20869;&#39280;&#37096;&#20998;&#65292;GS8&#26356;&#21152;&#20559;&#21521;&#36208;&#20146;&#21644;&#36335;&#32447;&#65292;&#29615;&#25265;&#24335;&#24067;&#23616;&#25552;&#20379;&#20102;&#26356;&#22810;&#23433;&#20840;&#24863;&#65292;&#26356;&#23478;&#29992;&#39118;&#26684;&#30340;&#37197;&#33394;&#20197;&#21450;&#26408;&#32441;&#39280;&#26495;&#21152;&#24378;&#20102;&#28201;&#39336;&#24863;&#65292;&#35270;&#35273;&#25928;&#26524;&#26356;&#21152;&#33298;&#36866;&#12290;</p>
            ",0.593548387,92,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[57],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[57]']"
29,　　动力方面，GS8搭载2.0T发动机，匹配来自爱信的6AT变速箱，四驱系统来自博格华纳，足以应付中度恶劣路况。但GS8是一款偏都市的SUV，能够应付湿滑雨雪、泥泞路段，不适用于过于崎岖路况，千万不要当做硬派越野车开。,7,2,0,0,107,1,"<p class=""one-p"">&#12288;&#12288;&#21160;&#21147;&#26041;&#38754;&#65292;GS8&#25645;&#36733;2.0T&#21457;&#21160;&#26426;&#65292;&#21305;&#37197;&#26469;&#33258;&#29233;&#20449;&#30340;6AT&#21464;&#36895;&#31665;&#65292;&#22235;&#39537;&#31995;&#32479;&#26469;&#33258;&#21338;&#26684;&#21326;&#32435;&#65292;&#36275;&#20197;&#24212;&#20184;&#20013;&#24230;&#24694;&#21155;&#36335;&#20917;&#12290;&#20294;GS8&#26159;&#19968;&#27454;&#20559;&#37117;&#24066;&#30340;SUV&#65292;&#33021;&#22815;&#24212;&#20184;&#28287;&#28369;&#38632;&#38634;&#12289;&#27877;&#27870;&#36335;&#27573;&#65292;&#19981;&#36866;&#29992;&#20110;&#36807;&#20110;&#23822;&#23702;&#36335;&#20917;&#65292;&#21315;&#19975;&#19981;&#35201;&#24403;&#20570;&#30828;&#27966;&#36234;&#37326;&#36710;&#24320;&#12290;</p>
            ",0.612903226,92,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[59],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[59]']"
30,　　WEY VV7,0,0,1,0,7,1,"<p class=""one-p"">&#12288;&#12288;WEY VV7</p>
            ",0.638709677,92,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[62],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[62]']"
31,　　指导价：16.78-18.88万元,0,0,0,0,17,1,"<p class=""one-p"">&#12288;&#12288;&#25351;&#23548;&#20215;&#65306;16.78-18.88&#19975;&#20803;</p>
            ",0.651612903,92,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[63],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[63]']"
32,　　WEY的出现算是把自主品牌领进了高端的阵营，所以其首款车型VV7的设计自然也是经过了仔细推敲，与上面那些车型相比，VV7的车身看起来更低矮，有点像是SUV与轿跑车的结合体。,4,1,0,0,86,1,"<p class=""one-p"">&#12288;&#12288;WEY&#30340;&#20986;&#29616;&#31639;&#26159;&#25226;&#33258;&#20027;&#21697;&#29260;&#39046;&#36827;&#20102;&#39640;&#31471;&#30340;&#38453;&#33829;&#65292;&#25152;&#20197;&#20854;&#39318;&#27454;&#36710;&#22411;VV7&#30340;&#35774;&#35745;&#33258;&#28982;&#20063;&#26159;&#32463;&#36807;&#20102;&#20180;&#32454;&#25512;&#25970;&#65292;&#19982;&#19978;&#38754;&#37027;&#20123;&#36710;&#22411;&#30456;&#27604;&#65292;VV7&#30340;&#36710;&#36523;&#30475;&#36215;&#26469;&#26356;&#20302;&#30702;&#65292;&#26377;&#28857;&#20687;&#26159;SUV&#19982;&#36735;&#36305;&#36710;&#30340;&#32467;&#21512;&#20307;&#12290;</p>
            ",0.664516129,92,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[64],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[64]']"
33,　　W01概念车,0,0,0,0,6,1,"<p class=""one-p"">&#12288;&#12288;W01&#27010;&#24565;&#36710;</p>
            ",0.683870968,92,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[66],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[66]']"
34,　　VV7这款车还原了W01概念车的设计理念，造型刚柔并济，设计师皮埃尔・勒克莱克先生按照车身黄金比例进行了流线型设计，以随性的技巧呈现出柔美与刚劲并存的身材，独有的竖形DNA从品牌LOGO延伸至车灯，整体的设计风格已经与世界主流风潮接轨。,5,1,0,0,118,0,"<p class=""one-p"">&#12288;&#12288;VV7&#36825;&#27454;&#36710;&#36824;&#21407;&#20102;W01&#27010;&#24565;&#36710;&#30340;&#35774;&#35745;&#29702;&#24565;&#65292;&#36896;&#22411;&#21018;&#26580;&#24182;&#27982;&#65292;&#35774;&#35745;&#24072;&#30382;&#22467;&#23572;&#12539;&#21202;&#20811;&#33713;&#20811;&#20808;&#29983;&#25353;&#29031;&#36710;&#36523;&#40644;&#37329;&#27604;&#20363;&#36827;&#34892;&#20102;&#27969;&#32447;&#22411;&#35774;&#35745;&#65292;&#20197;&#38543;&#24615;&#30340;&#25216;&#24039;&#21576;&#29616;&#20986;&#26580;&#32654;&#19982;&#21018;&#21170;&#24182;&#23384;&#30340;&#36523;&#26448;&#65292;&#29420;&#26377;&#30340;&#31446;&#24418;DNA&#20174;&#21697;&#29260;LOGO&#24310;&#20280;&#33267;&#36710;&#28783;&#65292;&#25972;&#20307;&#30340;&#35774;&#35745;&#39118;&#26684;&#24050;&#32463;&#19982;&#19990;&#30028;&#20027;&#27969;&#39118;&#28526;&#25509;&#36712;&#12290;</p>
            ",0.696774194,92,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[67],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[67]']"
35,　　外观方面，VV7车型采用了跑车化的设计风格，还原了W01概念车的设计理念，第一眼看上去就很与众不同，很有高级感。车头部分采用了“黑豹式”仿生设计，结合竖形灯组更具冲击力。,5,2,0,0,85,1,"<p class=""one-p"">&#12288;&#12288;&#22806;&#35266;&#26041;&#38754;&#65292;VV7&#36710;&#22411;&#37319;&#29992;&#20102;&#36305;&#36710;&#21270;&#30340;&#35774;&#35745;&#39118;&#26684;&#65292;&#36824;&#21407;&#20102;W01&#27010;&#24565;&#36710;&#30340;&#35774;&#35745;&#29702;&#24565;&#65292;&#31532;&#19968;&#30524;&#30475;&#19978;&#21435;&#23601;&#24456;&#19982;&#20247;&#19981;&#21516;&#65292;&#24456;&#26377;&#39640;&#32423;&#24863;&#12290;&#36710;&#22836;&#37096;&#20998;&#37319;&#29992;&#20102;&#8220;&#40657;&#35961;&#24335;&#8221;&#20223;&#29983;&#35774;&#35745;&#65292;&#32467;&#21512;&#31446;&#24418;&#28783;&#32452;&#26356;&#20855;&#20914;&#20987;&#21147;&#12290;</p>
            ",0.716129032,92,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[69],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[69]']"
36,　　内饰方面的设计风格偏向简约，中控台采用环抱式设计，圆形出风口给人以时尚的感觉，新车全系标配12.3英寸液晶仪表、全景天窗、ACC自顺应巡航、中控彩屏、电子手刹、感应电动后尾门，全系标配全景天窗和LED光源。,4,1,0,0,103,1,"<p class=""one-p"">&#12288;&#12288;&#20869;&#39280;&#26041;&#38754;&#30340;&#35774;&#35745;&#39118;&#26684;&#20559;&#21521;&#31616;&#32422;&#65292;&#20013;&#25511;&#21488;&#37319;&#29992;&#29615;&#25265;&#24335;&#35774;&#35745;&#65292;&#22278;&#24418;&#20986;&#39118;&#21475;&#32473;&#20154;&#20197;&#26102;&#23578;&#30340;&#24863;&#35273;&#65292;&#26032;&#36710;&#20840;&#31995;&#26631;&#37197;12.3&#33521;&#23544;&#28082;&#26230;&#20202;&#34920;&#12289;&#20840;&#26223;&#22825;&#31383;&#12289;ACC&#33258;&#39034;&#24212;&#24033;&#33322;&#12289;&#20013;&#25511;&#24425;&#23631;&#12289;&#30005;&#23376;&#25163;&#21049;&#12289;&#24863;&#24212;&#30005;&#21160;&#21518;&#23614;&#38376;&#65292;&#20840;&#31995;&#26631;&#37197;&#20840;&#26223;&#22825;&#31383;&#21644;LED&#20809;&#28304;&#12290;</p>
            ",0.741935484,92,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[72],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[72]']"
37,　　动力方面，WEYVV7c和VV7s将搭载2.0T涡轮增压发动机，该款发动机最大功率为172kW，峰值扭矩360Nm。传动方面，与之匹配的是7速湿式双离合变速箱。最高时速可达205km/h。除常规驾驶模式之外，还提供ECO经济模式、SPORT模式可选。,5,4,0,0,125,1,"<p class=""one-p"">&#12288;&#12288;&#21160;&#21147;&#26041;&#38754;&#65292;WEYVV7c&#21644;VV7s&#23558;&#25645;&#36733;2.0T&#28065;&#36718;&#22686;&#21387;&#21457;&#21160;&#26426;&#65292;&#35813;&#27454;&#21457;&#21160;&#26426;&#26368;&#22823;&#21151;&#29575;&#20026;172kW&#65292;&#23792;&#20540;&#25197;&#30697;360Nm&#12290;&#20256;&#21160;&#26041;&#38754;&#65292;&#19982;&#20043;&#21305;&#37197;&#30340;&#26159;7&#36895;&#28287;&#24335;&#21452;&#31163;&#21512;&#21464;&#36895;&#31665;&#12290;&#26368;&#39640;&#26102;&#36895;&#21487;&#36798;205km/h&#12290;&#38500;&#24120;&#35268;&#39550;&#39542;&#27169;&#24335;&#20043;&#22806;&#65292;&#36824;&#25552;&#20379;ECO&#32463;&#27982;&#27169;&#24335;&#12289;SPORT&#27169;&#24335;&#21487;&#36873;&#12290;</p>
            ",0.761290323,92,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[74],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[74]']"
38,　　汉腾X7,0,0,0,0,4,1,"<p class=""one-p"">&#12288;&#12288;&#27721;&#33150;X7</p>
            ",0.787096774,92,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[77],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[77]']"
39,　　指导价：7.98-14.88万元,0,0,0,0,16,1,"<p class=""one-p"">&#12288;&#12288;&#25351;&#23548;&#20215;&#65306;7.98-14.88&#19975;&#20803;</p>
            ",0.8,92,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[78],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[78]']"
40,　　作为一个新成立的自主品牌，汉腾汽车的首款作品X7凭借较高的性价比获得了消费者的认可。硬朗的造型和规整的内饰算是吃透了消费者的心。此外在配置和价格方面汉腾也表现出了满满的诚意。,1,3,0,0,87,1,"<p class=""one-p"">&#12288;&#12288;&#20316;&#20026;&#19968;&#20010;&#26032;&#25104;&#31435;&#30340;&#33258;&#20027;&#21697;&#29260;&#65292;&#27721;&#33150;&#27773;&#36710;&#30340;&#39318;&#27454;&#20316;&#21697;X7&#20973;&#20511;&#36739;&#39640;&#30340;&#24615;&#20215;&#27604;&#33719;&#24471;&#20102;&#28040;&#36153;&#32773;&#30340;&#35748;&#21487;&#12290;&#30828;&#26391;&#30340;&#36896;&#22411;&#21644;&#35268;&#25972;&#30340;&#20869;&#39280;&#31639;&#26159;&#21507;&#36879;&#20102;&#28040;&#36153;&#32773;&#30340;&#24515;&#12290;&#27492;&#22806;&#22312;&#37197;&#32622;&#21644;&#20215;&#26684;&#26041;&#38754;&#27721;&#33150;&#20063;&#34920;&#29616;&#20986;&#20102;&#28385;&#28385;&#30340;&#35802;&#24847;&#12290;</p>
            ",0.812903226,92,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[79],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[79]']"
41,　　汉腾X7在设计方面拥有着独树一帜的风格，设计师以欧洲美学思维和丰富的情感构筑了“骏马天成”的设计理念，采用了辨识度很高的马首仿生学前脸，车身线条简洁有力从前脸向侧身延展直至车尾，造型硬朗，动感十足。,5,1,0,0,99,1,"<p class=""one-p"">&#12288;&#12288;&#27721;&#33150;X7&#22312;&#35774;&#35745;&#26041;&#38754;&#25317;&#26377;&#30528;&#29420;&#26641;&#19968;&#24092;&#30340;&#39118;&#26684;&#65292;&#35774;&#35745;&#24072;&#20197;&#27431;&#27954;&#32654;&#23398;&#24605;&#32500;&#21644;&#20016;&#23500;&#30340;&#24773;&#24863;&#26500;&#31569;&#20102;&#8220;&#39567;&#39532;&#22825;&#25104;&#8221;&#30340;&#35774;&#35745;&#29702;&#24565;&#65292;&#37319;&#29992;&#20102;&#36776;&#35782;&#24230;&#24456;&#39640;&#30340;&#39532;&#39318;&#20223;&#29983;&#23398;&#21069;&#33080;&#65292;&#36710;&#36523;&#32447;&#26465;&#31616;&#27905;&#26377;&#21147;&#20174;&#21069;&#33080;&#21521;&#20391;&#36523;&#24310;&#23637;&#30452;&#33267;&#36710;&#23614;&#65292;&#36896;&#22411;&#30828;&#26391;&#65292;&#21160;&#24863;&#21313;&#36275;&#12290;</p>
            ",0.825806452,92,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[80],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[80]']"
42,　　汉腾X7车头部分采用了多横幅式线条设计，立体感较强，车侧线条简约，配备黑色包围以及车顶行李架，前后保险杠下部均配备银色底盘防擦护板，尾排采用双边单出形式。配置方面顶配车型拥有远近光一体氙气灯，无钥匙进入、隐私玻璃、全系标配车顶行李架及铝合金轮圈。,6,2,0,0,123,1,"<p class=""one-p"">&#12288;&#12288;&#27721;&#33150;X7&#36710;&#22836;&#37096;&#20998;&#37319;&#29992;&#20102;&#22810;&#27178;&#24133;&#24335;&#32447;&#26465;&#35774;&#35745;&#65292;&#31435;&#20307;&#24863;&#36739;&#24378;&#65292;&#36710;&#20391;&#32447;&#26465;&#31616;&#32422;&#65292;&#37197;&#22791;&#40657;&#33394;&#21253;&#22260;&#20197;&#21450;&#36710;&#39030;&#34892;&#26446;&#26550;&#65292;&#21069;&#21518;&#20445;&#38505;&#26464;&#19979;&#37096;&#22343;&#37197;&#22791;&#38134;&#33394;&#24213;&#30424;&#38450;&#25830;&#25252;&#26495;&#65292;&#23614;&#25490;&#37319;&#29992;&#21452;&#36793;&#21333;&#20986;&#24418;&#24335;&#12290;&#37197;&#32622;&#26041;&#38754;&#39030;&#37197;&#36710;&#22411;&#25317;&#26377;&#36828;&#36817;&#20809;&#19968;&#20307;&#27673;&#27668;&#28783;&#65292;&#26080;&#38053;&#21273;&#36827;&#20837;&#12289;&#38544;&#31169;&#29627;&#29827;&#12289;&#20840;&#31995;&#26631;&#37197;&#36710;&#39030;&#34892;&#26446;&#26550;&#21450;&#38109;&#21512;&#37329;&#36718;&#22280;&#12290;</p>
            ",0.84516129,92,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[82],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[82]']"
43,　　汉腾X7的内饰质感相当不错，用料实在做工细致，仿制木纹营造出沉稳的气质，三辐式多功能方向盘造型规整，并装备了HUD、电子手刹+自动驻车、360°全景影像、电动尾门等实用性配置。,4,1,0,0,88,1,"<p class=""one-p"">&#12288;&#12288;&#27721;&#33150;X7&#30340;&#20869;&#39280;&#36136;&#24863;&#30456;&#24403;&#19981;&#38169;&#65292;&#29992;&#26009;&#23454;&#22312;&#20570;&#24037;&#32454;&#33268;&#65292;&#20223;&#21046;&#26408;&#32441;&#33829;&#36896;&#20986;&#27785;&#31283;&#30340;&#27668;&#36136;&#65292;&#19977;&#36752;&#24335;&#22810;&#21151;&#33021;&#26041;&#21521;&#30424;&#36896;&#22411;&#35268;&#25972;&#65292;&#24182;&#35013;&#22791;&#20102;HUD&#12289;&#30005;&#23376;&#25163;&#21049;+&#33258;&#21160;&#39547;&#36710;&#12289;360&#176;&#20840;&#26223;&#24433;&#20687;&#12289;&#30005;&#21160;&#23614;&#38376;&#31561;&#23454;&#29992;&#24615;&#37197;&#32622;&#12290;</p>
            ",0.870967742,92,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[85],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[85]']"
44,　　动力方面，汉腾X7提供1.5T和2.0T两种动力总成可供选择，其中1.5T发动机最大功率为119kW，峰值扭矩为215Nm，匹配5速手动变速箱；2.0T发动机最大功率为140kW，峰值扭矩250Nm，传动方面匹配6速双离合变速箱。,6,1,0,0,115,1,"<p class=""one-p"">&#12288;&#12288;&#21160;&#21147;&#26041;&#38754;&#65292;&#27721;&#33150;X7&#25552;&#20379;1.5T&#21644;2.0T&#20004;&#31181;&#21160;&#21147;&#24635;&#25104;&#21487;&#20379;&#36873;&#25321;&#65292;&#20854;&#20013;1.5T&#21457;&#21160;&#26426;&#26368;&#22823;&#21151;&#29575;&#20026;119kW&#65292;&#23792;&#20540;&#25197;&#30697;&#20026;215Nm&#65292;&#21305;&#37197;5&#36895;&#25163;&#21160;&#21464;&#36895;&#31665;&#65307;2.0T&#21457;&#21160;&#26426;&#26368;&#22823;&#21151;&#29575;&#20026;140kW&#65292;&#23792;&#20540;&#25197;&#30697;250Nm&#65292;&#20256;&#21160;&#26041;&#38754;&#21305;&#37197;6&#36895;&#21452;&#31163;&#21512;&#21464;&#36895;&#31665;&#12290;</p>
            ",0.896774194,92,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[88],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[88]']"
45,　　总结：现在路上的漂亮姑娘多到看花眼，但仔细一看长相又都差不多，眼看着大家的风格越走越类似，反倒希望能有一些令人过目不忘的美人，选车的时候也是一样，拒绝趋同而乏味的美，一辆车如果有本事让大家把目光焊在它身上，那就成功了一半，今天推荐的六款车都是坚持原创设计中比较出彩的车型，也希望未来自主厂商能找到属于自己独一份的那种好看。,9,1,0,0,161,1,"<p class=""one-p"">&#12288;&#12288;&#24635;&#32467;&#65306;&#29616;&#22312;&#36335;&#19978;&#30340;&#28418;&#20142;&#22993;&#23064;&#22810;&#21040;&#30475;&#33457;&#30524;&#65292;&#20294;&#20180;&#32454;&#19968;&#30475;&#38271;&#30456;&#21448;&#37117;&#24046;&#19981;&#22810;&#65292;&#30524;&#30475;&#30528;&#22823;&#23478;&#30340;&#39118;&#26684;&#36234;&#36208;&#36234;&#31867;&#20284;&#65292;&#21453;&#20498;&#24076;&#26395;&#33021;&#26377;&#19968;&#20123;&#20196;&#20154;&#36807;&#30446;&#19981;&#24536;&#30340;&#32654;&#20154;&#65292;&#36873;&#36710;&#30340;&#26102;&#20505;&#20063;&#26159;&#19968;&#26679;&#65292;&#25298;&#32477;&#36235;&#21516;&#32780;&#20047;&#21619;&#30340;&#32654;&#65292;&#19968;&#36742;&#36710;&#22914;&#26524;&#26377;&#26412;&#20107;&#35753;&#22823;&#23478;&#25226;&#30446;&#20809;&#28938;&#22312;&#23427;&#36523;&#19978;&#65292;&#37027;&#23601;&#25104;&#21151;&#20102;&#19968;&#21322;&#65292;&#20170;&#22825;&#25512;&#33616;&#30340;&#20845;&#27454;&#36710;&#37117;&#26159;&#22362;&#25345;&#21407;&#21019;&#35774;&#35745;&#20013;&#27604;&#36739;&#20986;&#24425;&#30340;&#36710;&#22411;&#65292;&#20063;&#24076;&#26395;&#26410;&#26469;&#33258;&#20027;&#21378;&#21830;&#33021;&#25214;&#21040;&#23646;&#20110;&#33258;&#24049;&#29420;&#19968;&#20221;&#30340;&#37027;&#31181;&#22909;&#30475;&#12290;</p>
            ",0.922580645,92,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[91],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[91]']"
